Sale Date,Client Name,Address,City,State,Zip,Email,Sales Amount,Product Type,Status,Lead Source,Sales Person,Commission Pct.,Notes,Commission Amount,Sale Month
3/6/25,Sheree Hebard,0500 Spohn Junction,Port Charlotte,FL,33954,shebardqy@kickstarter.com,"$9,062",38lb bond,Delivered,Inbound Call,Andy Bernard,10.00%,,$906.20,Mar 2025
3/6/25,Morganne Elce,84040 Eagle Crest Park,Charlotte,NC,28299,melcerd@eventbrite.com,"$2,518",20lb letter stock,Delivered,Client Referral,Dwight Schrute,10.00%,,$251.80,Mar 2025
3/7/25,Pernell Marzelle,879 Pond Center,Salt Lake City,UT,84152,pmarzelle7a@prnewswire.com,"$3,122",HQ 28lb bond,Delivered,Cold Call,Dwight Schrute,10.00%,,$312.20,Mar 2025
3/7/25,Con Boughton,577 Bunker Hill Circle,Modesto,CA,95354,cboughtonj6@cisco.com,"$6,778",Sticky Quips,Delivered,Cold Call,Karen Filippelli,10.00%,,$677.80,Mar 2025
3/8/25,Javier Gasperi,9921 Pankratz Street,Boca Raton,FL,33487,jgasperi9r@naver.com,"$1,121",65lb cover stock,Delivered,Purchased Leads,Phyllis Vance,10.00%,,$112.10,Mar 2025
3/8/25,Una Cleland,55 Luster Plaza,Pittsburgh,PA,15215,uclelandb5@scribd.com,"$4,709",38lb bond,Delivered,Purchased Leads,Dwight Schrute,10.00%,,$470.90,Mar 2025
3/8/25,Gael Fairs,257 Fieldstone Circle,Duluth,MN,55811,gfairsc2@sogou.com,"$7,081",Premium Copy Paper,Delivered,Inbound Call,Karen Filippelli,10.00%,,$708.10,Mar 2025
3/8/25,Aldus Capnor,98 Banding Drive,Irvine,CA,92619,acapnorm5@dyndns.org,"$3,098",Ultra-White Cardstock,Delivered,Client Referral,Pam Halpert,10.00%,,$309.80,Mar 2025
3/8/25,Chris Pritchett,38 Sherman Alley,Oklahoma City,OK,73129,cpritchetto7@slate.com,"$1,155",HQ 28lb bond,Delivered,Yellow Pages,Dwight Schrute,10.00%,,$115.50,Mar 2025
3/9/25,Thibaud Thaine,3 Packers Alley,Washington,DC,20503,tthaine8i@gov.uk,"$4,741",38lb bond,Delivered,Cold Call,Dwight Schrute,10.00%,,$474.10,Mar 2025
3/9/25,Harland Lightwing,33532 Bunker Hill Avenue,Fairbanks,AK,99709,hlightwing91@live.com,"$8,074",20lb letter stock,Delivered,Cold Call,Stanley Hudson,10.00%,,$807.40,Mar 2025
3/10/25,Omero Hughlin,03787 Burning Wood Center,Brooklyn,NY,11205,ohughlinfs@sphinn.com,"$3,504",Airstream Deluze A4,Delivered,Client Referral,Pam Halpert,10.00%,,$350.40,Mar 2025
3/10/25,Sky Tigner,71487 Goodland Circle,Long Beach,CA,90831,stignerlm@technorati.com,"$3,011",Airstream Deluze A4,Delivered,Inbound Call,Dwight Schrute,10.00%,,$301.10,Mar 2025
3/10/25,Fitzgerald Gurner,3093 Atwood Alley,Erie,PA,16550,fgurnerog@tuttocitta.it,"$3,494",38lb bond,Delivered,Client Referral,Karen Filippelli,10.00%,,$349.40,Mar 2025
3/11/25,Bridget Stangoe,849 Mariners Cove Road,Hicksville,NY,11854,bstangoe94@weebly.com,"$2,494",20lb letter stock,Delivered,Inbound Call,Karen Filippelli,10.00%,,$249.40,Mar 2025
3/11/25,Travers Kopfen,6 Basil Road,Corona,CA,92878,tkopfenb6@pagesperso-orange.fr,"$6,968",Sticky Quips,Delivered,Client Referral,Stanley Hudson,10.00%,,$696.80,Mar 2025
3/11/25,Huntley Le land,90 Sutherland Road,Seattle,WA,98115,hlegz@illinois.edu,"$1,480",38lb bond,Delivered,Cold Call,Dwight Schrute,10.00%,,$148.00,Mar 2025
3/11/25,Jocelin Hunnybun,77 Burning Wood Alley,Aurora,CO,80015,jhunnybunkl@ibm.com,"$3,511",Ultra-White Cardstock,Delivered,Ryan's Website,Jim Halpert,10.00%,,$351.10,Mar 2025
3/12/25,Inglebert Alliston,6 Mendota Crossing,Houston,TX,77015,ialliston1c@umich.edu,"$2,084",Ultra-White Cardstock,Delivered,Yellow Pages,Danny Cordray,10.00%,,$208.40,Mar 2025
3/12/25,Jeramie Edgehill,18535 Lakewood Gardens Street,Philadelphia,PA,19172,jedgehillhb@ted.com,"$1,875",Airstream Deluze A4,Delivered,Cold Call,Danny Cordray,10.00%,,$187.50,Mar 2025
3/14/25,Krissie Shadfourth,69 Main Way,Spartanburg,SC,29319,kshadfourth8n@howstuffworks.com,"$5,292",20lb letter stock,Delivered,Inbound Call,Jim Halpert,10.00%,,$529.20,Mar 2025
3/14/25,Adolphus Goley,872 Claremont Hill,Baltimore,MD,21239,agoleykb@cbslocal.com,"$4,286",65lb cover stock,Delivered,Client Referral,Phyllis Vance,10.00%,,$428.60,Mar 2025
3/14/25,Lemuel Shuttleworth,817 Holmberg Lane,Aurora,CO,80044,lshuttleworthmx@nasa.gov,"$8,534",65lb cover stock,Delivered,Client Referral,Phyllis Vance,10.00%,,$853.40,Mar 2025
3/15/25,Stormi Dahlberg,06 Drewry Crossing,Las Vegas,NV,89150,sdahlberg6m@wikia.com,"$5,731",38lb bond,Delivered,Cold Call,Danny Cordray,10.00%,,$573.10,Mar 2025
3/15/25,Yard Mackett,41199 Eastlawn Point,Boynton Beach,FL,33436,ymackettbw@google.com.hk,"$3,617",20lb letter stock,Delivered,Inbound Call,Stanley Hudson,10.00%,,$361.70,Mar 2025
3/15/25,Holt Wimmer,2378 Fuller Alley,Philadelphia,PA,19104,hwimmereq@marriott.com,"$2,771",HQ 28lb bond,Delivered,Client Referral,Danny Cordray,10.00%,,$277.10,Mar 2025
3/15/25,Greta Kenner,6732 Eagle Crest Circle,Salt Lake City,UT,84170,gkennerig@feedburner.com,"$8,589",HQ 28lb bond,Delivered,Inbound Call,Andy Bernard,10.00%,,$858.90,Mar 2025
3/16/25,Willey Sturte,22 Village Green Avenue,Bozeman,MT,59771,wsturte7d@shinystat.com,"$8,050",38lb bond,Delivered,Cold Call,Dwight Schrute,10.00%,,$805.00,Mar 2025
3/16/25,Shanda Deaville,84 Evergreen Way,Boise,ID,83711,sdeavillejr@edublogs.org,"$9,205",38lb bond,Delivered,Cold Call,Jim Halpert,10.00%,,$920.50,Mar 2025
3/16/25,Tybie Samsworth,1871 Victoria Pass,Saint Petersburg,FL,33742,tsamswortho0@canalblog.com,"$5,306",Premium Copy Paper,Delivered,Cold Call,Pam Halpert,10.00%,,$530.60,Mar 2025
3/17/25,Mick Donnersberg,990 Roxbury Terrace,Akron,OH,44310,mdonnersbergc5@comsenz.com,"$7,810",20lb letter stock,Delivered,Client Referral,Andy Bernard,10.00%,,$781.00,Mar 2025
3/17/25,Melanie Maro,25394 Burrows Circle,Springfield,IL,62723,mmaroh6@g.co,"$9,353",38lb bond,Delivered,Cold Call,Jim Halpert,10.00%,,$935.30,Mar 2025
3/17/25,Lyndsey Featenby,6 Eastlawn Crossing,Green Bay,WI,54305,lfeatenbykk@tmall.com,"$7,363",Ultra-White Cardstock,Delivered,Cold Call,Dwight Schrute,10.00%,,$736.30,Mar 2025
3/18/25,Catlaina McKim,5 Meadow Vale Way,Springfield,IL,62756,cmckimbu@theglobeandmail.com,"$9,202",Ultra-White Cardstock,Delivered,Client Referral,Jim Halpert,10.00%,,$920.20,Mar 2025
3/18/25,Levy Hannond,4307 Reinke Road,Wichita,KS,67230,lhannondcb@illinois.edu,"$8,833",Airstream Deluze A4,Delivered,Cold Call,Stanley Hudson,10.00%,,$883.30,Mar 2025
3/18/25,Hollie Scrammage,44 Blaine Drive,Odessa,TX,79764,hscrammageex@zimbio.com,"$5,278",38lb bond,Delivered,Client Referral,Jim Halpert,10.00%,,$527.80,Mar 2025
3/18/25,Cherice Fergusson,6066 Clove Park,Montgomery,AL,36195,cfergussonna@google.com.br,"$3,572",65lb cover stock,Delivered,Cold Call,Danny Cordray,10.00%,,$357.20,Mar 2025
3/18/25,Ellen Matejovsky,95174 Eastwood Point,Lexington,KY,40515,ematejovskyqd@businessweek.com,"$6,925",Ultra-White Cardstock,Delivered,Cold Call,Dwight Schrute,10.00%,,$692.50,Mar 2025
3/19/25,Normie Riccetti,6153 Utah Plaza,Lincoln,NE,68517,nriccetti13@utexas.edu,"$5,914",Airstream Deluze A4,Delivered,Client Referral,Karen Filippelli,10.00%,,$591.40,Mar 2025
3/19/25,West Lettsom,72116 Luster Terrace,Atlanta,GA,31132,wlettsom1t@paginegialle.it,"$7,392",38lb bond,Delivered,Purchased Leads,Dwight Schrute,10.00%,,$739.20,Mar 2025
3/19/25,Hobey Dunkley,589 Bashford Center,Oxnard,CA,93034,hdunkleyg9@dyndns.org,"$1,400",Premium Copy Paper,Delivered,Inbound Call,Dwight Schrute,10.00%,,$140.00,Mar 2025
3/19/25,Syd Sutherley,4 Sauthoff Drive,Palatine,IL,60078,ssutherleyh4@simplemachines.org,"$9,021",20lb letter stock,Delivered,Inbound Call,Dwight Schrute,10.00%,,$902.10,Mar 2025
3/20/25,Armstrong Almond,793 Morningstar Alley,Austin,TX,78749,aalmondk0@ning.com,"$5,279",20lb letter stock,Delivered,Client Referral,Dwight Schrute,10.00%,,$527.90,Mar 2025
3/20/25,Flore Wyburn,073 Canary Pass,Fort Pierce,FL,34949,fwyburnko@gravatar.com,"$1,899",Ultra-White Cardstock,Delivered,Purchased Leads,Pam Halpert,10.00%,,$189.90,Mar 2025
3/20/25,Hettie Henrot,9571 Sommers Junction,Schenectady,NY,12325,hhenrotl1@quantcast.com,"$9,109",Ultra-White Cardstock,Delivered,Cold Call,Dwight Schrute,10.00%,,$910.90,Mar 2025
3/20/25,Flem Happert,701 Union Plaza,Van Nuys,CA,91499,fhappertr0@prweb.com,"$5,535",65lb cover stock,Delivered,Yellow Pages,Phyllis Vance,10.00%,,$553.50,Mar 2025
3/22/25,Rozele Pauletto,70681 Golden Leaf Hill,Springfield,MO,65805,rpaulettobp@accuweather.com,"$3,379",Ultra-White Cardstock,Delivered,Ryan's Website,Pam Halpert,10.00%,,$337.90,Mar 2025
3/22/25,Cassie Clemonts,43 Reindahl Plaza,Paterson,NJ,7522,cclemontscd@deviantart.com,"$1,792",20lb letter stock,Delivered,Client Referral,Ryan Howard,10.00%,,$179.20,Mar 2025
3/22/25,Carmine Battershall,32 Manufacturers Circle,Cincinnati,OH,45999,cbattershallon@blogger.com,"$2,306",Airstream Deluze A4,Delivered,Inbound Call,Dwight Schrute,10.00%,,$230.60,Mar 2025
3/23/25,Isidore Perico,888 Becker Park,Modesto,CA,95354,iperico3j@paginegialle.it,"$6,853",38lb bond,Delivered,Client Referral,Stanley Hudson,10.00%,,$685.30,Mar 2025
3/23/25,Emera Tanby,0812 American Ash Circle,Houston,TX,77281,etanby4p@cam.ac.uk,"$3,213",20lb letter stock,Delivered,Cold Call,Dwight Schrute,10.00%,,$321.30,Mar 2025
3/23/25,Christine Pawellek,166 Rusk Circle,Houston,TX,77255,cpawellekfn@shareasale.com,"$7,961",65lb cover stock,Delivered,Ryan's Website,Jim Halpert,10.00%,,$796.10,Mar 2025
3/23/25,Gwen MacKain,70408 Dahle Terrace,Washington,DC,20057,gmackainjc@reverbnation.com,"$2,994",Airstream Deluze A4,Delivered,Cold Call,Andy Bernard,10.00%,,$299.40,Mar 2025
3/23/25,Valery Ferrar,69 Forster Avenue,Apache Junction,AZ,85219,vferrarmk@privacy.gov.au,"$7,209",20lb letter stock,Delivered,Client Referral,Dwight Schrute,10.00%,,$720.90,Mar 2025
3/23/25,Melinda Hanscomb,2268 Namekagon Drive,Birmingham,AL,35242,mhanscombnf@salon.com,"$8,452",20lb letter stock,Delivered,Cold Call,Dwight Schrute,10.00%,,$845.20,Mar 2025
3/24/25,Odele Stiven,8373 Katie Street,Lees Summit,MO,64082,ostivenbe@hhs.gov,"$3,414",38lb bond,Delivered,Inbound Call,Dwight Schrute,10.00%,,$341.40,Mar 2025
3/25/25,Ilise Aylott,19971 Mandrake Way,Murfreesboro,TN,37131,iaylott68@delicious.com,"$8,342",38lb bond,Delivered,Cold Call,Stanley Hudson,10.00%,,$834.20,Mar 2025
3/25/25,Benetta Baradel,30556 Del Mar Parkway,Tyler,TX,75710,bbaradel9l@tiny.cc,"$4,421",Airstream Deluze A4,Delivered,Yellow Pages,Dwight Schrute,10.00%,,$442.10,Mar 2025
3/25/25,Trixie Puzey,3 Susan Hill,Omaha,NE,68164,tpuzeyia@eventbrite.com,"$7,121",Sticky Quips,Delivered,Yellow Pages,Danny Cordray,10.00%,,$712.10,Mar 2025
3/25/25,Ferguson Marjot,83934 Browning Avenue,Birmingham,AL,35290,fmarjotqs@livejournal.com,"$5,589",38lb bond,Delivered,Purchased Leads,Pam Halpert,10.00%,,$558.90,Mar 2025
3/26/25,Sigfried Jelleman,940 Florence Avenue,Washington,DC,20319,sjelleman0@ox.ac.uk,"$2,800",20lb letter stock,Delivered,Ryan's Website,Dwight Schrute,10.00%,,$280.00,Mar 2025
3/26/25,Molli Jachimiak,299 Esker Junction,El Paso,TX,88563,mjachimiak4b@rediff.com,"$7,062",Airstream Deluze A4,Delivered,Inbound Call,Phyllis Vance,10.00%,,$706.20,Mar 2025
3/26/25,Berke Gilchrist,699 Hoffman Road,Portsmouth,NH,3804,bgilchristat@jalbum.net,"$2,858",65lb cover stock,Delivered,Cold Call,Dwight Schrute,10.00%,,$285.80,Mar 2025
3/26/25,Giustino Alvey,0703 Bellgrove Plaza,Memphis,TN,38104,galveyc9@spiegel.de,"$8,412",38lb bond,Delivered,Inbound Call,Andy Bernard,10.00%,,$841.20,Mar 2025
3/27/25,Percy Denk,11369 Weeping Birch Circle,Washington,DC,20380,pdenk6v@360.cn,"$7,632",65lb cover stock,Delivered,Client Referral,Andy Bernard,10.00%,,$763.20,Mar 2025
3/28/25,Asher Fernandez,46 Logan Plaza,North Hollywood,CA,91616,afernandez8x@com.com,"$2,097",Sticky Quips,Delivered,Cold Call,Karen Filippelli,10.00%,,$209.70,Mar 2025
3/28/25,Prudy Ewert,29030 Hauk Point,Milwaukee,WI,53220,pewertc8@naver.com,"$1,928",Airstream Deluze A4,Delivered,Inbound Call,Dwight Schrute,10.00%,,$192.80,Mar 2025
3/28/25,Karrie Micklewright,50 Moulton Court,Grand Rapids,MI,49505,kmicklewrighte5@google.ru,"$3,958",Sticky Quips,Delivered,Inbound Call,Andy Bernard,10.00%,,$395.80,Mar 2025
3/28/25,Towney Glazzard,5 Hagan Hill,Columbus,GA,31914,tglazzardo2@ebay.co.uk,"$4,197",Airstream Deluze A4,Delivered,Inbound Call,Danny Cordray,10.00%,,$419.70,Mar 2025
3/28/25,Hillel Gwatkin,019 Gerald Road,Washington,DC,20099,hgwatkinql@trellian.com,"$5,772",20lb letter stock,Delivered,Client Referral,Dwight Schrute,10.00%,,$577.20,Mar 2025
3/29/25,Ermin Peggrem,08 Birchwood Center,Mobile,AL,36605,epeggrem3m@myspace.com,"$7,906",Sticky Quips,Delivered,Inbound Call,Dwight Schrute,10.00%,,$790.60,Mar 2025
3/29/25,Pepita Mynard,36223 Swallow Parkway,Washington,DC,20404,pmynard8o@eventbrite.com,"$9,773",20lb letter stock,Delivered,Client Referral,Jim Halpert,10.00%,,$977.30,Mar 2025
3/29/25,Turner Yakebowitch,198 Glacier Hill Point,New Orleans,LA,70124,tyakebowitchi0@phpbb.com,"$6,658",Airstream Deluze A4,Delivered,Cold Call,Jim Halpert,10.00%,,$665.80,Mar 2025
3/30/25,Moses Cahani,103 Charing Cross Trail,Saint Louis,MO,63126,mcahani3@facebook.com,"$4,495",20lb letter stock,Delivered,Cold Call,Pam Halpert,10.00%,,$449.50,Mar 2025
3/30/25,Helge Anstee,12 Blackbird Crossing,Shawnee Mission,KS,66225,hanstee8k@dailymail.co.uk,"$3,699",Sticky Quips,Delivered,Cold Call,Dwight Schrute,10.00%,,$369.90,Mar 2025
3/30/25,Ketti Klich,342 Reinke Crossing,Houston,TX,77281,kklichbs@angelfire.com,"$9,048",Airstream Deluze A4,Delivered,Cold Call,Dwight Schrute,10.00%,,$904.80,Mar 2025
3/30/25,Carilyn Ledford,7 Bunting Terrace,Philadelphia,PA,19196,cledforde6@latimes.com,"$3,063",65lb cover stock,Delivered,Inbound Call,Dwight Schrute,10.00%,,$306.30,Mar 2025
3/30/25,Harlen Ketchaside,7 Farwell Lane,Arlington,TX,76016,hketchasidef2@bbb.org,"$5,758",38lb bond,Delivered,Cold Call,Pam Halpert,10.00%,,$575.80,Mar 2025
3/30/25,Hamid Morston,06453 Sundown Center,El Paso,TX,88519,hmorstonn0@washington.edu,"$6,429",38lb bond,Delivered,Cold Call,Pam Halpert,10.00%,,$642.90,Mar 2025
3/31/25,Celene Sheldrick,33 Utah Drive,New York City,NY,10203,csheldrickcu@google.ca,"$2,267",38lb bond,Delivered,Cold Call,Dwight Schrute,10.00%,,$226.70,Mar 2025
3/31/25,Coral Murcott,44587 Prairie Rose Road,Boulder,CO,80310,cmurcottfb@sciencedirect.com,"$5,063",38lb bond,Delivered,Inbound Call,Dwight Schrute,10.00%,,$506.30,Mar 2025
4/1/25,Irvine Kirwin,9 East Place,Honolulu,HI,96840,ikirwin16@domainmarket.com,"$7,071",Ultra-White Cardstock,Delivered,Client Referral,Dwight Schrute,10.00%,,$707.10,Apr 2025
4/1/25,Dianna Villar,19319 Barnett Center,Harrisburg,PA,17140,dvillarno@columbia.edu,"$6,721",65lb cover stock,Delivered,Cold Call,Andy Bernard,10.00%,,$672.10,Apr 2025
4/2/25,Maximo Gabitis,9 Talisman Circle,Seattle,WA,98104,mgabitis4g@trellian.com,"$7,250",20lb letter stock,Delivered,Client Referral,Karen Filippelli,10.00%,,$725.00,Apr 2025
4/2/25,Hakeem Spurryer,5435 Fallview Circle,Birmingham,AL,35290,hspurryerem@theguardian.com,"$8,460",20lb letter stock,Delivered,Cold Call,Dwight Schrute,10.00%,,$846.00,Apr 2025
4/2/25,Reuven Eldrett,1621 Loeprich Hill,Minneapolis,MN,55423,reldrettny@odnoklassniki.ru,"$4,182",Ultra-White Cardstock,Delivered,Client Referral,Stanley Hudson,10.00%,,$418.20,Apr 2025
4/3/25,Letta Di Biagio,82814 Pierstorff Hill,Bradenton,FL,34210,ldi99@networksolutions.com,"$4,473",Airstream Deluze A4,Delivered,Cold Call,Phyllis Vance,10.00%,,$447.30,Apr 2025
4/3/25,Roselin Moncaster,9 Merry Park,New Orleans,LA,70116,rmoncasterjm@nationalgeographic.com,"$3,816",38lb bond,Delivered,Inbound Call,Stanley Hudson,10.00%,,$381.60,Apr 2025
4/3/25,Leeland Bradburn,332 Montana Junction,Washington,DC,20397,lbradburnni@who.int,"$9,296",Ultra-White Cardstock,Delivered,Inbound Call,Dwight Schrute,10.00%,,$929.60,Apr 2025
4/4/25,Dallas Macvey,272 Lotheville Street,Carlsbad,CA,92013,dmacvey7i@naver.com,"$3,686",65lb cover stock,Delivered,Inbound Call,Dwight Schrute,10.00%,,$368.60,Apr 2025
4/4/25,Lorettalorna Kondratyuk,8826 Pine View Hill,Dallas,TX,75392,lkondratyuked@networksolutions.com,"$4,020",Sticky Quips,Delivered,Cold Call,Dwight Schrute,10.00%,,$402.00,Apr 2025
4/4/25,Sanderson Kislingbury,3999 4th Hill,Norfolk,VA,23520,skislingburynp@nbcnews.com,"$8,146",65lb cover stock,Delivered,Client Referral,Danny Cordray,10.00%,,$814.60,Apr 2025
4/4/25,Pammie Ber,69562 Orin Trail,Omaha,NE,68117,pberp8@nbcnews.com,"$1,153",Airstream Deluze A4,Delivered,Cold Call,Pam Halpert,10.00%,,$115.30,Apr 2025
4/5/25,Antony Trenholm,94683 Gerald Center,Lexington,KY,40581,atrenholmhv@parallels.com,"$2,205",65lb cover stock,Delivered,Cold Call,Pam Halpert,10.00%,,$220.50,Apr 2025
4/5/25,Melosa Witherdon,7 Cardinal Center,Indianapolis,IN,46295,mwitherdonq3@scientificamerican.com,"$4,145",20lb letter stock,Delivered,Yellow Pages,Dwight Schrute,10.00%,,$414.50,Apr 2025
4/5/25,Wait Childe,8249 Union Avenue,Augusta,GA,30919,wchildeq7@opera.com,"$3,253",38lb bond,Delivered,Inbound Call,Danny Cordray,10.00%,,$325.30,Apr 2025
4/6/25,Barris Betton,0 Pine View Parkway,Dallas,TX,75231,bbetton2d@scientificamerican.com,"$8,128",Airstream Deluze A4,Delivered,Inbound Call,Phyllis Vance,10.00%,,$812.80,Apr 2025
4/6/25,Garrek Rigge,6217 Meadow Vale Road,Dallas,TX,75216,grigger3@slate.com,"$2,954",Airstream Deluze A4,Delivered,Yellow Pages,Pam Halpert,10.00%,,$295.40,Apr 2025
4/7/25,Flo Broyd,6 Towne Drive,Homestead,FL,33034,fbroydew@webnode.com,"$3,318",38lb bond,Delivered,Cold Call,Dwight Schrute,10.00%,,$331.80,Apr 2025
4/7/25,Lila Elleton,935 Vermont Point,Fort Lauderdale,FL,33305,lelletonf6@ucoz.ru,"$6,571",HQ 28lb bond,Delivered,Ryan's Website,Dwight Schrute,10.00%,,$657.10,Apr 2025
4/7/25,Mikol Mohun,095 Amoth Junction,Saint Joseph,MO,64504,mmohunl2@ca.gov,"$5,175",Ultra-White Cardstock,Delivered,Cold Call,Jim Halpert,10.00%,,$517.50,Apr 2025
4/7/25,Jolynn Totton,7153 Porter Terrace,Fort Worth,TX,76162,jtottonqz@sun.com,"$6,942",38lb bond,Delivered,Client Referral,Dwight Schrute,10.00%,,$694.20,Apr 2025
4/8/25,Meaghan MacManus,9132 6th Trail,Los Angeles,CA,90045,mmacmanusfm@infoseek.co.jp,"$9,421",20lb letter stock,Delivered,Cold Call,Danny Cordray,10.00%,,$942.10,Apr 2025
4/8/25,Glen McNeely,8 Sunfield Drive,Trenton,NJ,8638,gmcneelyoq@princeton.edu,"$9,527",20lb letter stock,Delivered,Cold Call,Pam Halpert,10.00%,,$952.70,Apr 2025
4/9/25,Sebastien Silverwood,53 Swallow Place,Hattiesburg,MS,39404,ssilverwoodds@e-recht24.de,"$6,991",38lb bond,Delivered,Ryan's Website,Andy Bernard,10.00%,,$699.10,Apr 2025
4/9/25,Rozanna Krop,536 Quincy Junction,Nashville,TN,37205,rkropl5@fema.gov,"$6,760",20lb letter stock,Delivered,Yellow Pages,Dwight Schrute,10.00%,,$676.00,Apr 2025
4/9/25,Laure Helling,2 Oakridge Way,Tulsa,OK,74149,lhellingoe@archive.org,"$7,523",65lb cover stock,Delivered,Cold Call,Phyllis Vance,10.00%,,$752.30,Apr 2025
4/10/25,Isabeau Alvarado,02441 Swallow Drive,New York City,NY,10155,ialvaradohf@icq.com,"$8,944",20lb letter stock,Delivered,Yellow Pages,Jim Halpert,10.00%,,$894.40,Apr 2025
4/11/25,Raddie Gascoigne,78 Amoth Plaza,Fargo,ND,58106,rgascoigneas@e-recht24.de,"$7,211",65lb cover stock,Delivered,Cold Call,Jim Halpert,10.00%,,$721.10,Apr 2025
4/11/25,Ki Lattimore,4921 Thompson Crossing,El Paso,TX,88530,klattimoreb4@cloudflare.com,"$6,772",20lb letter stock,Delivered,Yellow Pages,Dwight Schrute,10.00%,,$677.20,Apr 2025
4/11/25,Ingelbert Hadaway,25333 Meadow Valley Circle,Wichita,KS,67220,ihadawayfo@pbs.org,"$8,438",Ultra-White Cardstock,Delivered,Cold Call,Danny Cordray,10.00%,,$843.80,Apr 2025
4/11/25,Bennie Lovemore,6218 Vidon Avenue,Miami,FL,33111,blovemoregr@woothemes.com,"$7,725",Sticky Quips,Delivered,Client Referral,Andy Bernard,10.00%,,$772.50,Apr 2025
4/11/25,Rory Cooling,164 Ilene Way,Washington,DC,20575,rcoolingi7@google.nl,"$7,059",20lb letter stock,Delivered,Client Referral,Dwight Schrute,10.00%,,$705.90,Apr 2025
4/11/25,Alberta Tebbe,7 8th Lane,South Bend,IN,46614,atebbejp@amazon.co.jp,"$5,480",20lb letter stock,Delivered,Cold Call,Phyllis Vance,10.00%,,$548.00,Apr 2025
4/11/25,Joelle Wycliffe,90 Namekagon Terrace,Colorado Springs,CO,80930,jwycliffeq9@miitbeian.gov.cn,"$5,652",Airstream Deluze A4,Delivered,Inbound Call,Jim Halpert,10.00%,,$565.20,Apr 2025
4/12/25,Artus Bosence,90064 Fremont Way,Port Charlotte,FL,33954,abosence69@cyberchimps.com,"$6,073",38lb bond,Delivered,Purchased Leads,Dwight Schrute,10.00%,,$607.30,Apr 2025
4/13/25,Nadean Furminger,38 Union Street,Vero Beach,FL,32964,nfurmingerj@de.vu,"$1,806",20lb letter stock,Delivered,Client Referral,Pam Halpert,10.00%,,$180.60,Apr 2025
4/13/25,Stephannie Meneux,3213 Merrick Way,Muskegon,MI,49444,smeneuxa7@goo.ne.jp,"$2,808",38lb bond,Delivered,Inbound Call,Karen Filippelli,10.00%,,$280.80,Apr 2025
4/14/25,Alane Rosso,6 Morning Circle,Van Nuys,CA,91411,arosso4a@mapy.cz,"$1,394",HQ 28lb bond,Delivered,Yellow Pages,Andy Bernard,10.00%,,$139.40,Apr 2025
4/14/25,Cristy Dunseath,54 Hoffman Circle,Aiken,SC,29805,cdunseathns@jalbum.net,"$2,923",Sticky Quips,Delivered,Client Referral,Pam Halpert,10.00%,,$292.30,Apr 2025
4/17/25,Edna Vasilik,6205 Summit Way,Greensboro,NC,27415,evasilik5q@mozilla.org,"$2,979",Airstream Deluze A4,Delivered,Client Referral,Andy Bernard,10.00%,,$297.90,Apr 2025
4/17/25,Ilene Grassick,7 Lakewood Gardens Place,Anchorage,AK,99517,igrassick8z@barnesandnoble.com,"$3,351",HQ 28lb bond,Delivered,Cold Call,Dwight Schrute,10.00%,,$335.10,Apr 2025
4/17/25,Lewes Nixon,0 Maple Wood Hill,Gastonia,NC,28055,lnixonfi@elegantthemes.com,"$4,411",38lb bond,Delivered,Client Referral,Karen Filippelli,10.00%,,$441.10,Apr 2025
4/17/25,Rosamond Stickland,0 Melrose Avenue,Vero Beach,FL,32964,rsticklandh5@usgs.gov,"$2,657",Sticky Quips,Delivered,Ryan's Website,Pam Halpert,10.00%,,$265.70,Apr 2025
4/17/25,Clarita Dmitr,72830 Express Terrace,Kansas City,KS,66112,cdmitrhe@boston.com,"$3,868",Premium Copy Paper,Delivered,Ryan's Website,Karen Filippelli,10.00%,,$386.80,Apr 2025
4/17/25,Woodrow Geipel,61398 Johnson Place,Des Moines,IA,50369,wgeipelq0@mtv.com,"$6,380",65lb cover stock,Delivered,Cold Call,Pam Halpert,10.00%,,$638.00,Apr 2025
4/17/25,Hurleigh Dongall,11 Sullivan Parkway,Colorado Springs,CO,80905,hdongallqq@oaic.gov.au,"$9,756",Airstream Deluze A4,Delivered,Cold Call,Pam Halpert,10.00%,,$975.60,Apr 2025
4/18/25,Di Loadman,360 Sage Park,Santa Barbara,CA,93150,dloadman2o@shop-pro.jp,"$4,858",Airstream Deluze A4,Delivered,Cold Call,Dwight Schrute,10.00%,,$485.80,Apr 2025
4/19/25,Rhodia Romayn,89 Southridge Lane,Gainesville,GA,30506,rromayn3q@dmoz.org,"$5,294",20lb letter stock,Delivered,Inbound Call,Danny Cordray,10.00%,,$529.40,Apr 2025
4/20/25,Manfred Scarbarrow,6136 Killdeer Plaza,Akron,OH,44305,mscarbarrow32@ted.com,"$2,971",HQ 28lb bond,Delivered,Ryan's Website,Dwight Schrute,10.00%,,$297.10,Apr 2025
4/21/25,Con Dosdill,0 Waubesa Hill,Durham,NC,27717,cdosdillf1@mediafire.com,"$6,498",Airstream Deluze A4,Delivered,Client Referral,Dwight Schrute,10.00%,,$649.80,Apr 2025
4/22/25,Grantley Zipsell,33 Gerald Plaza,Alexandria,LA,71307,gzipsellkd@mapy.cz,"$9,120",Ultra-White Cardstock,Delivered,Ryan's Website,Dwight Schrute,10.00%,,$912.00,Apr 2025
